student_id,timestamp,task,model,student_story,teacher_story,model_output,perplexity,ave_conf,rouge1,rouge2,rougeL,rougeLsum,bleu,bertscore_P,bertscore_R,bertscore_F1,sbert_cosine
0,2025-10-18T04:24:41,whole_story,gpt-4o,"Uh.  A few weeks ago, uh, this boy want to swim in the - uh, swim in the ocean. But he found that he don't have enough mon - money for that. Then, he found a notice that wanted staff.  He want to be a staff to earn more money. And he become the staff and gets through a hard working. He get enough money  to swim in the ocean.  He was very happy.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"However, before he could reach the beach, he stumbled upon a colorful pile of fallen leaves, which reminded him of autumn’s charm. ",,0.5027757527531883,0.1487603305785124,0.025,0.10204081632653061,0.10204081632653061,0.0,0.49093979597091675,0.40399277210235596,0.4261741638183594,0.2636851668357849
1,2025-10-18T04:24:53,whole_story,gpt-4o,"﻿A few weeks ago, a man wanted swimming in the sea and then he found his wallet doesn't have any money. And so he held on the street.
He wants to find some ways to get money.
Suddenly---
---he saw a picture on the wall.
There is writing it 'Staff Wanted'.
About electrical good sales. And then he offer the job.
He become a staff in supermarket.
He sell - his jobs is to selling, um, um, what it is?  Computer.
Yeah and he is good at selling.
He has a lot of - he has a lot of customers. Um, most lately---
He get his first pages. Finally, he strength is come to.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, a man went swimming in the sea, and later realized his wallet was empty. Desperate, he searched for a way to make some money. Suddenly, he noticed a 'Staff Wanted' sign on a wall, seeking help in an electronics store. He applied for the job and became part of the supermarket team, selling computers. He excelled at his work, quickly building a customer base. Finally, he received his first paycheck, and a sense of relief and accomplishment washed over him.",1.757415879980265,0.7194647861012593,0.40659340659340654,0.09999999999999999,0.25274725274725274,0.25274725274725274,0.10075378283343929,0.5951721668243408,0.5956963896751404,0.5749197602272034,0.6609367728233337
2,2025-10-18T04:25:02,whole_story,gpt-4o," And - but he - he wants to travel maybe and he doesn't - he realized he doesn't have the money so accidentally he just saw a advertisement or notice about the staff wanted and he decided to - to apply for that job to get money.  And then he went - and then he went to do the part-time job, and he works as a sale assistant in a computer shop I think, electronic devices shop.  And then, uh - and then maybe after 1 month, he finally got his money. Then he - he - he - he - he - he gets the enough money to go travel with his friends, with his family.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"After saving up diligently, he finally accumulated enough money to book tickets for his dream destination. Excitedly, he packed his bags, ready to embark on an adventure with his closest friends and family. The long-awaited journey was just beginning.",2.4090932876610456,0.6019654846920558,0.24096385542168675,0.04411764705882353,0.15942028985507245,0.15942028985507245,0.0,0.5449105501174927,0.4661254286766052,0.498668909072876,0.5024900436401367
3,2025-10-18T04:25:10,whole_story,gpt-4o,"A few weeks ago, a man went to tour, but they have no money, ... eh, and then he looked at the, uh, ... this so what - staff wanted. Um, so he bought - he bought - for the money, he went to the stop and sell the stamp - uh, sell the furnitures.  Then, he got the money, uh, so he had enough money to go to - to go to the tour and swim happily.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, a man wanted to go on a tour, but he didn’t have the money. So, he decided to sell some valuable stamps from his collection. With the money he earned, he was able to afford the trip and ultimately enjoy a swim in a beautiful location.",,0.7362303170745306,0.4444444444444445,0.17391304347826086,0.3191489361702128,0.3191489361702128,0.2132570962934631,0.6523873805999756,0.626207709312439,0.6323941946029663,0.5201464891433716
4,2025-10-18T04:25:22,whole_story,gpt-4o,"A man, a man, okay.  Uh, a few weeks ago, a man go to playing in the sea, um, it's not far away from his home  um, but unfortunately he lost his, um, money in the sea and then now he is very poor, uh, uh, and the - then he see a, um, staff wanted, uh, advertisement, uh, and then he became the staff, um, in the - how to say - a computer - in a computer - how to say - XXX  in English. Yes. XXX  and then he work in a com - computer shop. Um, after 1 month work he get the salary  and the - then he can go to the sea for playing again.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"After working diligently at the computer shop for a month, the man was thrilled to receive his first salary. With this hard-earned money, he decided to reward himself with a trip to the beach, the very place where his troubles began. Feeling the warm sand underfoot, he was reminded of how far he had come since losing his money, and he realized he cherished the waves and the horizon even more now.",,0.5836668217897413,0.4093567251461988,0.08219178082191782,0.1754385964912281,0.1754385964912281,0.0,0.5074101686477661,0.5237508416175842,0.5016279816627502,0.6340056657791138
5,2025-10-18T04:25:33,whole_story,gpt-4o,"A few weeks ago, one man went to swim. He, uh, he lost his money.  And he - and he had money - um, he can't - he - he couldn't come back.  So, he - he found - he found a part-time job as a - as a seller - seller. And - and - um, and firstly, he got his XXX .  He - he got his salary.  Oh, come back Japan.  XXX .
Oh, it's okay.  Oh, um - and - and he - he could - he - he could go on his trip - his trip.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, one adventurer set off on a journey to explore new destinations. While he was enjoying a refreshing swim, he realized his wallet had disappeared. Stuck in a foreign land without funds, he swiftly adapted to his situation by securing a job as a street vendor. With determination and a bit of luck, he earned enough to continue his journey, relieved and ready for the next leg of his adventure. ",,0.5682130721249496,0.3648648648648648,0.08771929824561403,0.2586206896551724,0.2586206896551724,0.08521978157785068,0.5620577335357666,0.5469244718551636,0.5390282869338989,0.5115523934364319
6,2025-10-18T04:25:40,whole_story,gpt-4o,"A few weeks - a few weeks ago, a boy want to swimming in the sea. But he didn't have the enough money.   He - one day he - he - he saw a advertisement in the - in the wall, some - some staff wanted.He have a idea. He can - he can sell his computer to the customers and they will give the money.  So he - he got the enough money and  he swimming in the sea with her friends happily.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"A few weeks ago, a boy wanted to swim in the sea but didn't have enough money. One day, he saw an advertisement on a wall for some job vacancies. He had an idea; he could sell his computer to earn money. Eventually, he had enough money to swim in the sea with his friends happily.",1.4220294852502864,0.8163433676125426,0.4,0.1076923076923077,0.3448275862068965,0.3448275862068965,0.180688100297535,0.6709644794464111,0.6565566062927246,0.6636823415756226,0.7084159851074219
7,2025-10-18T04:25:50,whole_story,gpt-4o,"Uh, a few weeks ago, the boy wanted to, uh, travel---
---and he wanted to swimming in the sea.  But he find himself with, uh, have no money - had no money.  So, um, he didn't know - he didn't know how to do it - how to do with it. Uh, then he found - he found a advertisement, which is a staff wanted advertisement. And they find as a man - he find a man and sold - and sold the - the - and sold the - the computer, I guess. Um, and then he received some money, which is enough for him to travel to a beach and swim in the sea.  Finally, he reached his dream.
That's all.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"The boy stared at the vibrant travel brochure, longing for an adventure by the sea. Yet, his empty wallet reminded him that his dream might remain out of reach. As he pondered his options, an advertisement in the local paper caught his eye—a beach resort was hiring seasonal staff. With renewed hope, he applied and landed a job at the resort. During his breaks, he savored the salty breeze and splashes of the ocean, finally making his beachside dream come true.",,0.5929955047787552,0.32222222222222224,0.04494382022471911,0.21111111111111114,0.21111111111111114,0.0,0.5397685766220093,0.5052261352539062,0.5215664505958557,0.5993314385414124
8,2025-10-18T04:25:59,whole_story,gpt-4o,"Okay.    Okay, uh, uh, a few weeks ago, a - a boy wanted to swimming and the - and he found such - he didn't have, uh, enough money. And then he saw a people - a people write here, staff wanted. And - and - and he did this part-time job of seller - a seller, yeah, uh, that, uh, sell computer to customers. And, uh, he earned the enough money to swimming, yeah.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"One day, while the boy was walking by the electronics store, he noticed a ""Staff Wanted"" sign on the window. Seizing the opportunity, he applied for the part-time job as a salesperson, selling computers to eager customers.",1.847980563633766,0.7131627357043812,0.29411764705882354,0.0746268656716418,0.1911764705882353,0.1911764705882353,0.0,0.5725042819976807,0.487952321767807,0.5070432424545288,0.583102822303772
9,2025-10-18T04:26:07,whole_story,gpt-4o,"Mmm, a few weeks ago, um - um, boy, mm, suddenly - um, suddenly thinking - uh, suddenly thought that, uh, uh, he want - he wanted to, uh, swimming - he want to swim, uh, in the pool, and - but - but he didn't have enough money. Mmm, at that moment, he - uh, he watched the - uh, uh, ad - advertisement, mm, in the, uh, comu - computer - computer company, uh, mm, employ some, mm, employees.  So, mm, he - he - he, mm, mm, determined to go, uh, and try it. Uh, then, uh, that manager, uh, determined to, uh, employ he.  Uh, at last, he, uh, make some money - he made some money and he went to swimming.",Teacher: <caption for frame 1> Teacher: <caption for frame 2> Teacher: <caption for frame 3> Teacher: <caption for frame 4> Teacher: <caption for frame 5> Teacher: <caption for frame 6>,"Delighted upon securing the job at the computer company, he celebrated by planning his first swim in the community pool. With newfound earnings in his pocket, he eagerly made his way to the pool, where sunlight danced on the water's surface, inviting him to dive in and enjoy a refreshing swim.",,0.6071420710073011,0.25333333333333335,0.05405405405405406,0.14173228346456693,0.14173228346456693,0.0,0.5071775913238525,0.4889598786830902,0.49790212512016296,0.5891163945198059
